Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
989,5,4,671.5,476.833,0,95.1,6.157,5.497,NA,4.667,NA,180,180
990,5,5,671.5,476.833,0,94.8,6.157,5.497,NA,0,NA,0,-180
991,5,6,671.5,476.833,0,90.6,6.157,5.497,NA,0,NA,0,0
992,5,7,669.5,476.167,0,97.5,8.266,7.601,NA,2.108,NA,-161.565,-161.565
993,5,8,667.5,476.167,0,94,10.266,9.545,NA,2,NA,180,-18.435
994,5,9,666.167,476.167,0,89.5,11.599,10.853,NA,1.333,NA,180,0
995,5,10,666.167,476.167,0,85.9,11.599,10.853,NA,0,NA,0,-180
996,5,11,665.5,476.167,0,93.7,12.266,11.508,NA,0.667,NA,180,180
997,5,12,665.5,476.167,0,91.3,12.266,11.508,NA,0,NA,0,-180
998,5,13,664.833,476.167,0,87.7,12.932,12.166,NA,0.667,NA,180,180
999,5,14,664.833,476.167,0,94.6,12.932,12.166,NA,0,NA,0,-180
1000,5,15,663.5,476.167,0,91.2,14.266,13.482,NA,1.333,NA,180,180
1001,5,16,660.833,473.5,0,90.6,18.037,16.667,NA,3.771,NA,-135,45
1002,5,17,658.833,474.167,0,90.1,20.145,18.439,NA,2.108,NA,161.565,-63.435
1003,5,18,658.833,474.167,0,91.3,20.145,18.439,NA,0,NA,0,-161.565
1004,5,19,658.833,474.167,0,90.7,20.145,18.439,NA,0,NA,0,0
1005,5,20,655.5,474.167,0,87.6,23.478,21.705,NA,3.333,NA,180,180
1006,5,21,655.5,474.167,0,84.1,23.478,21.705,NA,0,NA,0,-180
1007,5,22,654.833,474.167,0,87.4,24.145,22.361,NA,0.667,NA,180,180
1008,5,23,654.833,474.167,0,88.2,24.145,22.361,NA,0,NA,0,-180
1009,5,24,650.833,475.5,0,83.8,28.361,26.136,NA,4.216,NA,161.565,161.565
1010,5,25,647.5,475.5,0,83.5,31.695,29.454,NA,3.333,NA,180,18.435
1011,5,26,647.5,475.5,0,87.1,31.695,29.454,NA,0,NA,0,-180
1012,5,27,646.833,475.5,0,73,32.361,30.118,NA,0.667,NA,180,180
1013,5,28,645.5,472.167,0,76.9,35.951,31.903,NA,3.59,NA,-111.801,68.199
1014,5,29,642.167,470.833,0,73.6,39.542,35.434,NA,3.59,NA,-158.199,-46.397
1015,5,30,641.5,470.833,0,72.6,40.208,36.086,NA,0.667,NA,180,-21.801
1016,5,31,640.167,470.167,0,73.2,41.699,37.529,NA,1.491,NA,-153.435,26.565
1017,5,32,638.833,470.167,0,69,43.032,38.833,NA,1.333,NA,180,-26.565
1018,5,33,637.5,469.5,0,68.2,44.523,40.277,NA,1.491,NA,-153.435,26.565
1019,5,34,637.5,469.5,0,59.1,44.523,40.277,NA,0,NA,0,153.435
1020,5,35,636.167,468.833,0,65.2,46.014,41.724,NA,1.491,NA,-153.435,-153.435
1021,5,36,636.167,468.833,0,58.5,46.014,41.724,NA,0,NA,0,153.435
1022,5,37,632.833,467.5,0,61.5,49.604,45.274,NA,3.59,NA,-158.199,-158.199
1023,5,38,632.833,467.5,0,68.8,49.604,45.274,NA,0,NA,0,158.199
1024,5,39,630.167,467.5,0,55,52.27,47.87,NA,2.667,NA,180,180
1025,5,40,630.167,467.5,0,58,52.27,47.87,NA,0,NA,0,-180
1026,5,41,630.167,467.5,0,62.2,52.27,47.87,NA,0,NA,0,0
1027,5,42,628.167,466.833,0,58.6,54.379,49.969,NA,2.108,NA,-161.565,-161.565
1028,5,43,627.5,466.833,0,72,55.045,50.618,NA,0.667,NA,180,-18.435
1029,5,44,626.833,466.833,0,65.1,55.712,51.268,NA,0.667,NA,180,0
1030,5,45,624.833,466.833,0,61,57.712,53.221,NA,2,NA,180,0
1031,5,46,624.167,466.833,0,62.2,58.379,53.872,NA,0.667,NA,180,0
1032,5,47,624.167,466.833,0,61.6,58.379,53.872,NA,0,NA,0,-180
1033,5,48,624.167,466.833,0,58.6,58.379,53.872,NA,0,NA,0,0
1034,5,49,621.5,466.167,0,54.3,61.127,56.62,NA,2.749,NA,-165.964,-165.964
1035,5,50,620.833,466.167,0,51.7,61.794,57.271,NA,0.667,NA,180,-14.036
1036,5,51,620.167,466.167,0,69,62.461,57.923,NA,0.667,NA,180,0
1037,5,52,619.5,465.5,0,51.4,63.404,58.716,NA,0.943,NA,-135,45
1038,5,53,619.5,465.5,0,65.7,63.404,58.716,NA,0,NA,0,135
1039,5,54,619.5,465.5,0,50.8,63.404,58.716,NA,0,NA,0,0
1040,5,55,619.5,466.833,0,64.6,64.737,58.443,NA,1.333,NA,90,90
1041,5,56,617.5,466.167,0,73.6,66.845,60.535,NA,2.108,NA,-161.565,108.435
1042,5,57,618.833,463.5,0,62.7,69.826,59.826,NA,2.981,NA,-63.435,98.13
1043,5,58,615.5,462.833,0,64.6,73.226,63.221,NA,3.399,NA,-168.69,-105.255
1044,5,59,613.5,462.167,0,62.2,75.334,65.323,NA,2.108,NA,-161.565,7.125
1045,5,60,612.167,462.167,0,61.5,76.667,66.617,NA,1.333,NA,180,-18.435
1046,5,61,612.167,462.167,0,73.6,76.667,66.617,NA,0,NA,0,-180
1047,5,62,611.5,462.167,0,73.9,77.334,67.264,NA,0.667,NA,180,180
1048,5,63,611.5,462.167,0,73.6,77.334,67.264,NA,0,NA,0,-180
1049,5,64,610.833,462.167,0,69.1,78.001,67.912,NA,0.667,NA,180,180
1050,5,65,609.5,460.833,0,66,79.886,69.529,NA,1.886,NA,-135,45
1051,5,66,609.5,462.167,0,79.8,81.22,69.208,NA,1.333,NA,90,-135
1052,5,67,604.833,461.5,0,83.4,85.934,73.904,NA,4.714,NA,-171.87,98.13
1053,5,68,604.833,461.5,0,87.1,85.934,73.904,NA,0,NA,0,171.87
1054,5,69,606.167,461.5,0,79.9,87.267,72.605,NA,1.333,NA,0,0
1055,5,70,606.167,461.5,0,81.1,87.267,72.605,NA,0,NA,0,0
1056,5,71,604.833,460.833,0,76.9,88.758,74.057,NA,1.491,NA,-153.435,-153.435
1057,5,72,604.833,460.833,0,78,88.758,74.057,NA,0,NA,0,153.435
1058,5,73,602.833,460.833,0,83.2,90.758,76.003,NA,2,NA,180,180
1059,5,74,602.833,460.167,0,82.9,91.424,76.158,NA,0.667,NA,-90,90
1060,5,75,600.167,459.5,0,86.5,94.173,78.906,NA,2.749,NA,-165.964,-75.964
1061,5,76,593.5,458.833,0,90.6,100.873,85.547,NA,6.7,NA,-174.289,-8.326
1062,5,77,592.167,456.833,0,95.2,103.277,87.313,NA,2.404,NA,-123.69,50.599
1063,5,78,594.833,458.833,0,94.3,106.61,84.248,NA,3.333,NA,36.87,160.56
1064,5,79,589.5,456.833,0,108.1,112.306,89.901,NA,5.696,NA,-159.444,163.686
1065,5,80,587.5,456.833,0,103.3,114.306,91.845,NA,2,NA,180,-20.556
1066,5,81,588.167,456.833,0,102.1,114.973,91.197,NA,0.667,NA,0,-180
1067,5,82,588.833,456.833,0,94.3,115.639,90.549,NA,0.667,NA,0,0
1068,5,83,584.833,456.167,0,102.7,119.695,94.594,NA,4.055,NA,-170.538,-170.538
1069,5,84,584.833,456.167,0,106.6,119.695,94.594,NA,0,NA,0,170.538
1070,5,85,583.5,455.5,0,102,121.185,96.046,NA,1.491,NA,-153.435,-153.435
1071,5,86,583.5,455.5,0,97.5,121.185,96.046,NA,0,NA,0,153.435
1072,5,87,583.5,455.5,0,105.4,121.185,96.046,NA,0,NA,0,0
1073,5,88,578.833,454.833,0,108.6,125.899,100.739,NA,4.714,NA,-171.87,-171.87
1074,5,89,575.5,453.5,0,106,129.489,104.292,NA,3.59,NA,-158.199,13.671
1075,5,90,567.5,452.167,0,105.7,137.6,112.382,NA,8.11,NA,-170.538,-12.339
1076,5,91,564.833,452.167,0,103.3,140.266,114.978,NA,2.667,NA,180,-9.462
1077,5,92,564.833,452.167,0,105.1,140.266,114.978,NA,0,NA,0,-180
1078,5,93,564.833,452.833,0,110.2,140.933,114.829,NA,0.667,NA,90,90
1079,5,94,562.167,450.833,0,110.7,144.266,117.879,NA,3.333,NA,-143.13,126.87
1080,5,95,558.833,450.167,0,106,147.666,121.277,NA,3.399,NA,-168.69,-25.56
1081,5,96,554.833,451.5,0,101.5,151.882,124.88,NA,4.216,NA,161.565,-29.745
1082,5,97,552.167,451.5,0,107.2,154.549,127.487,NA,2.667,NA,180,18.435
1083,5,98,548.167,451.5,0,105.1,158.549,131.401,NA,4,NA,180,0
1084,5,99,549.5,452.167,0,105.7,160.04,129.961,NA,1.491,NA,26.565,-153.435
1085,5,100,547.5,454.167,0,109.3,162.868,131.541,NA,2.828,NA,135,108.435
1086,5,101,546.167,453.5,0,108.7,164.359,132.975,NA,1.491,NA,-153.435,71.565
1087,5,102,546.167,454.833,0,108.7,165.692,132.734,NA,1.333,NA,90,-116.565
1088,5,103,546.167,456.167,0,116.5,167.025,132.506,NA,1.333,NA,90,0
1089,5,104,544.167,458.833,0,108.1,170.359,134.068,NA,3.333,NA,126.87,36.87
1090,5,105,544.167,456.167,0,112,173.025,134.478,NA,2.667,NA,-90,143.13
1091,5,106,544.167,458.167,0,109.3,175.025,134.166,NA,2,NA,90,180
1092,5,107,542.833,460.167,0,108.7,177.429,135.204,NA,2.404,NA,123.69,33.69
1093,5,108,542.833,460.833,0,102.7,178.096,135.116,NA,0.667,NA,90,-33.69
1094,5,109,544.167,459.5,0,110.2,179.981,133.973,NA,1.886,NA,-45,-135
1095,5,110,543.5,461.5,0,109.9,182.09,134.371,NA,2.108,NA,108.435,153.435
1096,5,111,542.833,462.167,0,108.1,183.032,134.952,NA,0.943,NA,135,26.565
1097,5,112,540.833,464.167,0,108.1,185.861,136.719,NA,2.828,NA,135,0
1098,5,113,539.5,464.833,0,101.5,187.352,137.979,NA,1.491,NA,153.435,18.435
1099,5,114,538.833,465.5,0,101.5,188.294,138.58,NA,0.943,NA,135,-18.435
1100,5,115,537.5,467.5,0,99.1,190.698,139.741,NA,2.404,NA,123.69,-11.31
1101,5,116,536.833,469.5,0,94.3,192.806,140.268,NA,2.108,NA,108.435,-15.255
1102,5,117,535.5,469.5,0,94,194.14,141.599,NA,1.333,NA,180,71.565
1103,5,118,536.833,469.5,0,90.6,195.473,140.268,NA,1.333,NA,0,-180
1104,5,119,536.833,464.167,0,87.1,200.806,140.698,NA,5.333,NA,-90,-90
1105,5,120,536.833,464.833,0,86.8,201.473,140.633,NA,0.667,NA,90,180
1106,5,121,536.833,464.833,0,90.1,201.473,140.633,NA,0,NA,0,-90
1107,5,122,536.833,463.5,0,94,202.806,140.766,NA,1.333,NA,-90,-90
1108,5,123,536.833,463.5,0,94.6,202.806,140.766,NA,0,NA,0,90
1109,5,124,536.833,463.5,0,93.4,202.806,140.766,NA,0,NA,0,0
1110,5,125,536.833,463.5,0,90.1,202.806,140.766,NA,0,NA,0,0
1111,5,126,536.833,463.5,0,86.5,202.806,140.766,NA,0,NA,0,0
1112,5,127,536.833,463.5,0,87.1,202.806,140.766,NA,0,NA,0,0
1113,5,128,536.833,463.5,0,91.2,202.806,140.766,NA,0,NA,0,0
1114,5,129,536.833,463.5,0,94.6,202.806,140.766,NA,0,NA,0,0
1115,5,130,536.833,463.5,0,88.2,202.806,140.766,NA,0,NA,0,0
1116,5,131,536.833,463.5,0,87.4,202.806,140.766,NA,0,NA,0,0
1117,5,132,536.833,462.167,0,91.6,204.14,140.911,NA,1.333,NA,-90,-90
1118,5,133,537.5,460.833,0,91.3,205.63,140.407,NA,1.491,NA,-63.435,26.565
1119,5,134,537.5,460.167,0,83.5,206.297,140.491,NA,0.667,NA,-90,-26.565
1120,5,135,537.5,460.167,0,93.7,206.297,140.491,NA,0,NA,0,90
1121,5,136,537.5,460.167,0,86.5,206.297,140.491,NA,0,NA,0,0
1122,5,137,537.5,460.167,0,87.7,206.297,140.491,NA,0,NA,0,0
1123,5,138,537.5,460.167,0,87.1,206.297,140.491,NA,0,NA,0,0
1124,5,139,536.833,461.5,0,90.1,207.788,140.989,NA,1.491,NA,116.565,116.565
1125,5,140,536.833,461.5,0,94.6,207.788,140.989,NA,0,NA,0,-116.565
1126,5,141,536.833,461.5,0,94.6,207.788,140.989,NA,0,NA,0,0
1127,5,142,536.833,460.833,0,95.5,208.454,141.069,NA,0.667,NA,-90,-90
1128,5,143,536.167,461.5,0,93.9,209.397,141.651,NA,0.943,NA,135,-135
1129,5,144,536.167,461.5,0,94,209.397,141.651,NA,0,NA,0,-135
1130,5,145,536.167,461.5,0,94.6,209.397,141.651,NA,0,NA,0,0
1131,5,146,536.167,461.5,0,91.3,209.397,141.651,NA,0,NA,0,0
1132,5,147,536.833,461.5,0,98.5,210.064,140.989,NA,0.667,NA,0,0
1133,5,148,536.833,461.5,0,98.5,210.064,140.989,NA,0,NA,0,0
1134,5,149,537.5,459.5,0,103.3,212.172,140.578,NA,2.108,NA,-71.565,-71.565
1135,5,150,538.167,458.833,0,97.6,213.115,140.008,NA,0.943,NA,-45,26.565
1136,5,151,538.833,458.833,0,97.6,213.781,139.348,NA,0.667,NA,0,45
1137,5,152,538.833,458.833,0,94.1,213.781,139.348,NA,0,NA,0,0
1138,5,153,538.833,458.833,0,106,213.781,139.348,NA,0,NA,0,0
1139,5,154,538.833,458.833,0,106.3,213.781,139.348,NA,0,NA,0,0
1140,5,155,538.833,458.833,0,105.1,213.781,139.348,NA,0,NA,0,0
1141,5,156,538.833,458.833,0,102.7,213.781,139.348,NA,0,NA,0,0
1142,5,157,538.833,458.167,0,102.1,214.448,139.442,NA,0.667,NA,-90,-90
1143,5,158,538.833,455.5,0,105.1,217.115,139.849,NA,2.667,NA,-90,0
1144,5,159,538.833,455.5,0,98.5,217.115,139.849,NA,0,NA,0,90
1145,5,160,538.833,455.5,0,108.1,217.115,139.849,NA,0,NA,0,0
1146,5,161,538.833,455.5,0,108.2,217.115,139.849,NA,0,NA,0,0
1147,5,162,540.167,452.833,0,106.2,220.096,138.995,NA,2.981,NA,-63.435,-63.435
1148,5,163,539.5,452.833,0,97.9,220.763,139.65,NA,0.667,NA,180,-116.565
1149,5,164,539.5,452.833,0,106.8,220.763,139.65,NA,0,NA,0,-180
1150,5,165,540.167,451.5,0,105.7,222.254,139.244,NA,1.491,NA,-63.435,-63.435
1151,5,166,540.167,451.5,0,100.9,222.254,139.244,NA,0,NA,0,63.435
1152,5,167,540.167,451.5,0,106.2,222.254,139.244,NA,0,NA,0,0
1153,5,168,540.833,449.5,0,108.1,224.362,138.988,NA,2.108,NA,-71.565,-71.565
1154,5,169,540.833,449.5,0,106.3,224.362,138.988,NA,0,NA,0,71.565
1155,5,170,542.833,448.833,0,110.2,226.47,137.173,NA,2.108,NA,-18.435,-18.435
1156,5,171,543.5,447.5,0,112.6,227.961,136.815,NA,1.491,NA,-63.435,-45
1157,5,172,544.833,446.833,0,112.6,229.451,135.668,NA,1.491,NA,-26.565,36.87
1158,5,173,544.833,447.5,0,108.7,230.118,135.515,NA,0.667,NA,90,116.565
1159,5,174,544.833,447.5,0,112.6,230.118,135.515,NA,0,NA,0,-90
1160,5,175,546.833,444.833,0,105.7,233.451,134.205,NA,3.333,NA,-53.13,-53.13
1161,5,176,546.833,445.5,0,110.2,234.118,134.041,NA,0.667,NA,90,143.13
1162,5,177,545.5,445.5,0,108.7,235.451,135.335,NA,1.333,NA,180,90
1163,5,178,545.5,445.5,0,113.2,235.451,135.335,NA,0,NA,0,-180
1164,5,179,545.5,445.5,0,110.2,235.451,135.335,NA,0,NA,0,0
1165,5,180,545.5,446.167,0,112,236.118,135.176,NA,0.667,NA,90,90
1166,5,181,546.833,444.833,0,108.4,238.004,134.205,NA,1.886,NA,-45,-135
1167,5,182,546.833,444.833,0,113.2,238.004,134.205,NA,0,NA,0,45
1168,5,183,546.833,444.833,0,109.3,238.004,134.205,NA,0,NA,0,0
1169,5,184,546.833,444.833,0,112,238.004,134.205,NA,0,NA,0,0
1170,5,185,546.167,444.167,0,112,238.946,135.018,NA,0.943,NA,-135,-135
1171,5,186,546.167,444.167,0,112.6,238.946,135.018,NA,0,NA,0,135
1172,5,187,546.167,444.167,0,112.6,238.946,135.018,NA,0,NA,0,0
1173,5,188,545.5,444.167,0,112,239.613,135.663,NA,0.667,NA,180,180
1174,5,189,546.167,444.167,0,113.2,240.28,135.018,NA,0.667,NA,0,-180
1175,5,190,546.833,442.833,0,109.6,241.77,134.716,NA,1.491,NA,-63.435,-63.435
1176,5,191,547.5,442.167,0,103.3,242.713,134.25,NA,0.943,NA,-45,18.435
1177,5,192,547.5,442.167,0,102,242.713,134.25,NA,0,NA,0,45
1178,5,193,547.5,441.5,0,102,243.38,134.43,NA,0.667,NA,-90,-90
1179,5,194,547.5,441.5,0,103.3,243.38,134.43,NA,0,NA,0,90
1180,5,195,548.833,440.167,0,84.6,245.266,133.522,NA,1.886,NA,-45,-45
1181,5,196,548.833,440.167,0,94.6,245.266,133.522,NA,0,NA,0,45
1182,5,197,548.833,440.167,0,90.1,245.266,133.522,NA,0,NA,0,0
1183,5,198,548.167,440.167,0,93.7,245.932,134.161,NA,0.667,NA,180,180
1184,5,199,548.167,440.167,0,90.6,245.932,134.161,NA,0,NA,0,-180
1185,5,200,548.167,440.167,0,93.7,245.932,134.161,NA,0,NA,0,0
1186,5,201,548.167,440.167,0,94.3,245.932,134.161,NA,0,NA,0,0
1187,5,202,548.167,440.167,0,94.8,245.932,134.161,NA,0,NA,0,0
1188,5,203,548.167,440.167,0,97.6,245.932,134.161,NA,0,NA,0,0
1189,5,204,548.167,440.167,0,87.6,245.932,134.161,NA,0,NA,0,0
1190,5,205,548.167,440.167,0,106.6,245.932,134.161,NA,0,NA,0,0
1191,5,206,546.833,440.833,0,105.2,247.423,135.254,NA,1.491,NA,153.435,153.435
1192,5,207,547.5,440.833,0,100.9,248.09,134.614,NA,0.667,NA,0,-153.435
1193,5,208,547.5,440.833,0,106.6,248.09,134.614,NA,0,NA,0,0
1194,5,209,547.5,440.833,0,102.1,248.09,134.614,NA,0,NA,0,0
1195,5,210,547.5,440.833,0,110.2,248.09,134.614,NA,0,NA,0,0
1196,5,211,548.833,441.5,0,98.2,249.58,133.148,NA,1.491,NA,26.565,26.565
1197,5,212,550.167,442.833,0,105.5,251.466,131.502,NA,1.886,NA,45,18.435
1198,5,213,551.5,442.833,0,94.6,252.799,130.219,NA,1.333,NA,0,-45
1199,5,214,551.5,442.833,0,97.6,252.799,130.219,NA,0,NA,0,0
1200,5,215,552.833,444.167,0,106.6,254.685,128.577,NA,1.886,NA,45,45
1201,5,216,552.833,444.167,0,105.5,254.685,128.577,NA,0,NA,0,-45
1202,5,217,552.833,444.167,0,104.5,254.685,128.577,NA,0,NA,0,0
1203,5,218,553.5,444.167,0,98.5,255.352,127.934,NA,0.667,NA,0,0
1204,5,219,554.833,444.167,0,97.9,256.685,126.649,NA,1.333,NA,0,0
1205,5,220,556.167,445.5,0,109.3,258.571,125.01,NA,1.886,NA,45,45
1206,5,221,557.5,445.5,0,106.3,259.904,123.724,NA,1.333,NA,0,-45
1207,5,222,558.167,445.5,0,106.3,260.571,123.081,NA,0.667,NA,0,0
1208,5,223,560.167,446.833,0,108.7,262.974,120.801,NA,2.404,NA,33.69,33.69
1209,5,224,561.5,447.5,0,109,264.465,119.341,NA,1.491,NA,26.565,-7.125
1210,5,225,558.833,446.833,0,102.1,267.214,122.089,NA,2.749,NA,-165.964,167.471
1211,5,226,558.833,446.833,0,107.2,267.214,122.089,NA,0,NA,0,165.964
1212,5,227,558.833,446.833,0,109,267.214,122.089,NA,0,NA,0,0
1213,5,228,558.833,446.833,0,99.1,267.214,122.089,NA,0,NA,0,0
1214,5,229,559.5,446.833,0,106.5,267.88,121.445,NA,0.667,NA,0,0
1215,5,230,560.167,446.833,0,102.1,268.547,120.801,NA,0.667,NA,0,0
1216,5,231,561.5,447.5,0,105.7,270.038,119.341,NA,1.491,NA,26.565,26.565
1217,5,232,561.5,447.5,0,102.1,270.038,119.341,NA,0,NA,0,-26.565
1218,5,233,562.167,447.5,0,106.3,270.704,118.697,NA,0.667,NA,0,0
1219,5,234,562.167,447.5,0,105.7,270.704,118.697,NA,0,NA,0,0
1220,5,235,562.833,447.5,0,91.3,271.371,118.053,NA,0.667,NA,0,0
1221,5,236,562.833,446.833,0,89.5,272.038,118.228,NA,0.667,NA,-90,-90
1222,5,237,562.833,446.833,0,90.1,272.038,118.228,NA,0,NA,0,90
1223,5,238,563.5,446.833,0,87.1,272.704,117.585,NA,0.667,NA,0,0
1224,5,239,563.5,446.833,0,87.7,272.704,117.585,NA,0,NA,0,0
1225,5,240,563.5,446.833,0,91.3,272.704,117.585,NA,0,NA,0,0
1226,5,241,563.5,446.833,0,84.1,272.704,117.585,NA,0,NA,0,0
1227,5,242,563.5,446.833,0,83.5,272.704,117.585,NA,0,NA,0,0
1228,5,243,563.5,446.833,0,84.1,272.704,117.585,NA,0,NA,0,0
1229,5,244,563.5,446.833,0,83.5,272.704,117.585,NA,0,NA,0,0
1230,5,245,563.5,446.833,0,82.9,272.704,117.585,NA,0,NA,0,0
1231,5,246,564.167,446.833,0,82.9,273.371,116.943,NA,0.667,NA,0,0
1232,5,248,564.167,446.833,0,82.9,273.371,116.943,NA,0,NA,0,0
