Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1028,5,149,570.5,268,0,116.6,245.215,187.356,NA,0,NA,0,-90
1029,5,150,570.5,268,0,121.1,245.215,187.356,NA,0,NA,0,0
1030,5,151,570.5,268,0,121.1,245.215,187.356,NA,0,NA,0,0
1031,5,152,570.5,268,0,117.5,245.215,187.356,NA,0,NA,0,0
1032,5,153,570.5,268,0,113.6,245.215,187.356,NA,0,NA,0,0
1033,5,154,570.5,268,0,123.2,245.215,187.356,NA,0,NA,0,0
1034,5,155,570.5,268,0,125,245.215,187.356,NA,0,NA,0,0
1035,5,156,570.5,268,0,128,245.215,187.356,NA,0,NA,0,0
1036,5,157,570.5,268,0,123.5,245.215,187.356,NA,0,NA,0,0
1037,5,158,570.5,268,0,124.7,245.215,187.356,NA,0,NA,0,0
1038,5,159,570.5,268,0,117.8,245.215,187.356,NA,0,NA,0,0
1039,5,160,570.5,268,0,117.8,245.215,187.356,NA,0,NA,0,0
1040,5,161,570.5,268,0,123.2,245.215,187.356,NA,0,NA,0,0
1041,5,162,570.5,268,0,123.8,245.215,187.356,NA,0,NA,0,0
1042,5,163,570.5,268,0,121.4,245.215,187.356,NA,0,NA,0,0
1043,5,164,570.5,268,0,114.8,245.215,187.356,NA,0,NA,0,0
1044,5,165,570.5,268,0,113,245.215,187.356,NA,0,NA,0,0
1045,5,166,570.5,268,0,117.8,245.215,187.356,NA,0,NA,0,0
1046,5,167,570.5,268,0,117.8,245.215,187.356,NA,0,NA,0,0
1047,5,168,570.5,268,0,113,245.215,187.356,NA,0,NA,0,0
1048,5,169,571,268,0,117.8,245.715,186.86,NA,0.5,NA,0,0
1049,5,170,571,268,0,117.8,245.715,186.86,NA,0,NA,0,0
1050,5,171,570.5,269,0,119.6,246.833,187.238,NA,1.118,NA,116.565,116.565
1051,5,172,570.5,269,0,125,246.833,187.238,NA,0,NA,0,-116.565
1052,5,173,570.5,269,0,123.5,246.833,187.238,NA,0,NA,0,0
1053,5,174,570.5,269,0,124.7,246.833,187.238,NA,0,NA,0,0
1054,5,175,570.5,269,0,123.8,246.833,187.238,NA,0,NA,0,0
1055,5,176,570.5,269,0,131.9,246.833,187.238,NA,0,NA,0,0
1056,5,177,570.5,269,0,124.7,246.833,187.238,NA,0,NA,0,0
1057,5,178,570.5,269,0,123.8,246.833,187.238,NA,0,NA,0,0
1058,5,179,570.5,269,0,130.1,246.833,187.238,NA,0,NA,0,0
1059,5,180,570.5,269,0,128.6,246.833,187.238,NA,0,NA,0,0
1060,5,181,569,270,0,154.1,248.635,188.617,NA,1.803,NA,146.31,146.31
1061,5,182,569.5,270,0,159.5,249.135,188.12,NA,0.5,NA,0,-146.31
1062,5,183,569.5,270,0,148.7,249.135,188.12,NA,0,NA,0,0
1063,5,184,570,270,0,152.3,249.635,187.623,NA,0.5,NA,0,0
1064,5,185,570,270,0,152.9,249.635,187.623,NA,0,NA,0,0
1065,5,186,570,270,0,140.3,249.635,187.623,NA,0,NA,0,0
1066,5,187,570,270,0,146,249.635,187.623,NA,0,NA,0,0
1067,5,188,570,270,0,151.7,249.635,187.623,NA,0,NA,0,0
1068,5,189,570,270,0,145.4,249.635,187.623,NA,0,NA,0,0
1069,5,190,570.5,269.5,0,145.7,250.343,187.182,NA,0.707,NA,-45,-45
1070,5,191,571,269,0,124.1,251.05,186.742,NA,0.707,NA,-45,0
1071,5,192,571,269,0,125,251.05,186.742,NA,0,NA,0,45
1072,5,193,571,268.5,0,137.9,251.55,186.8,NA,0.5,NA,-90,-90
1073,5,194,571,268.5,0,128,251.55,186.8,NA,0,NA,0,90
1074,5,195,571,268.5,0,128.6,251.55,186.8,NA,0,NA,0,0
1075,5,196,571.5,268.5,0,126.8,252.05,186.304,NA,0.5,NA,0,0
1076,5,197,571.5,268.5,0,124.4,252.05,186.304,NA,0,NA,0,0
1077,5,198,571.5,268.5,0,124.7,252.05,186.304,NA,0,NA,0,0
1078,5,199,571.5,268.5,0,120.2,252.05,186.304,NA,0,NA,0,0
1079,5,200,571.5,268.5,0,133.7,252.05,186.304,NA,0,NA,0,0
1080,5,201,570,269,0,133.7,253.631,187.735,NA,1.581,NA,161.565,161.565
1081,5,202,570,269,0,134.9,253.631,187.735,NA,0,NA,0,-161.565
1082,5,203,570.5,269.5,0,137.9,254.338,187.182,NA,0.707,NA,45,45
1083,5,204,570.5,269.5,0,145.1,254.338,187.182,NA,0,NA,0,-45
1084,5,205,570.5,269.5,0,140.9,254.338,187.182,NA,0,NA,0,0
1085,5,206,572,270,0,134.9,255.919,185.635,NA,1.581,NA,18.435,18.435
1086,5,207,572.5,270,0,130.7,256.419,185.138,NA,0.5,NA,0,-18.435
1087,5,208,572.5,270,0,126.2,256.419,185.138,NA,0,NA,0,0
1088,5,209,572.5,269.5,0,131.3,256.919,185.194,NA,0.5,NA,-90,-90
1089,5,210,572.5,269,0,120.2,257.419,185.252,NA,0.5,NA,-90,0
1090,5,211,572.5,269,0,120.8,257.419,185.252,NA,0,NA,0,90
1091,5,212,572.5,269,0,119.6,257.419,185.252,NA,0,NA,0,0
1092,5,213,572.5,269,0,120.8,257.419,185.252,NA,0,NA,0,0
1093,5,214,572,269,0,116.6,257.919,185.748,NA,0.5,NA,180,180
1094,5,215,572,269,0,124.1,257.919,185.748,NA,0,NA,0,-180
1095,5,216,572,269,0,116.6,257.919,185.748,NA,0,NA,0,0
1096,5,217,572,269,0,128,257.919,185.748,NA,0,NA,0,0
1097,5,218,570.5,269.5,0,140.3,259.5,187.182,NA,1.581,NA,161.565,161.565
1098,5,219,570.5,269.5,0,137.9,259.5,187.182,NA,0,NA,0,-161.565
1099,5,220,569,269.5,0,143.9,261,188.672,NA,1.5,NA,180,180
1100,5,222,570,270,0,143.9,262.118,187.623,NA,1.118,NA,26.565,-153.435
